INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
3;10.05.2018 0:00:00;1;630000;27209
4;10.05.2018 0:00:00;1;630000;28155
5;10.05.2018 0:00:00;1;630000;29090
6;10.05.2018 0:00:00;1;630000;29396
7;10.05.2018 0:00:00;1;630000;29339
8;10.05.2018 0:00:00;1;630000;29166
9;10.05.2018 0:00:00;1;630000;29040
10;10.05.2018 0:00:00;1;630000;29114
11;10.05.2018 0:00:00;1;630000;29088
12;10.05.2018 0:00:00;1;630000;28828
13;10.05.2018 0:00:00;1;630000;28948
14;10.05.2018 0:00:00;1;630000;29081
15;10.05.2018 0:00:00;1;630000;28850
16;10.05.2018 0:00:00;1;630000;29285
17;10.05.2018 0:00:00;1;630000;29494
18;10.05.2018 0:00:00;1;630000;29501
19;10.05.2018 0:00:00;1;630000;28970
20;10.05.2018 0:00:00;1;630000;27753
21;10.05.2018 0:00:00;1;630000;27421
22;10.05.2018 0:00:00;1;630000;26968
23;10.05.2018 0:00:00;1;630000;26643
0;11.05.2018 0:00:00;1;630000;26600
1;11.05.2018 0:00:00;1;630000;26563
2;11.05.2018 0:00:00;1;630000;26781
3;11.05.2018 0:00:00;1;630000;27901
4;11.05.2018 0:00:00;1;630000;28462
5;11.05.2018 0:00:00;1;630000;29674
6;11.05.2018 0:00:00;1;630000;30046
7;11.05.2018 0:00:00;1;630000;30070
8;11.05.2018 0:00:00;1;630000;29496
9;11.05.2018 0:00:00;1;630000;29168
10;11.05.2018 0:00:00;1;630000;29221
11;11.05.2018 0:00:00;1;630000;29018
12;11.05.2018 0:00:00;1;630000;28839
13;11.05.2018 0:00:00;1;630000;28677
14;11.05.2018 0:00:00;1;630000;28486
15;11.05.2018 0:00:00;1;630000;28853
16;11.05.2018 0:00:00;1;630000;28513
17;11.05.2018 0:00:00;1;630000;28915
18;11.05.2018 0:00:00;1;630000;29207
19;11.05.2018 0:00:00;1;630000;28715
20;11.05.2018 0:00:00;1;630000;27683
21;11.05.2018 0:00:00;1;630000;27372
22;11.05.2018 0:00:00;1;630000;26766
23;11.05.2018 0:00:00;1;630000;26734
0;12.05.2018 0:00:00;1;630000;26437
1;12.05.2018 0:00:00;1;630000;26274
2;12.05.2018 0:00:00;1;630000;26283
3;12.05.2018 0:00:00;1;630000;26645
4;12.05.2018 0:00:00;1;630000;26999
5;12.05.2018 0:00:00;1;630000;28097
6;12.05.2018 0:00:00;1;630000;28713
7;12.05.2018 0:00:00;1;630000;28816
8;12.05.2018 0:00:00;1;630000;28554
9;12.05.2018 0:00:00;1;630000;28216
10;12.05.2018 0:00:00;1;630000;28520
11;12.05.2018 0:00:00;1;630000;28479
12;12.05.2018 0:00:00;1;630000;28185
13;12.05.2018 0:00:00;1;630000;28174
14;12.05.2018 0:00:00;1;630000;28326
15;12.05.2018 0:00:00;1;630000;28161
16;12.05.2018 0:00:00;1;630000;28211
17;12.05.2018 0:00:00;1;630000;28597
18;12.05.2018 0:00:00;1;630000;29214
19;12.05.2018 0:00:00;1;630000;28569
20;12.05.2018 0:00:00;1;630000;27812
21;12.05.2018 0:00:00;1;630000;27102
22;12.05.2018 0:00:00;1;630000;26828
23;12.05.2018 0:00:00;1;630000;26587
0;13.05.2018 0:00:00;1;630000;26060
1;13.05.2018 0:00:00;1;630000;26152
2;13.05.2018 0:00:00;1;630000;25941
3;13.05.2018 0:00:00;1;630000;25894
4;13.05.2018 0:00:00;1;630000;26448
5;13.05.2018 0:00:00;1;630000;27380
6;13.05.2018 0:00:00;1;630000;27933
7;13.05.2018 0:00:00;1;630000;28218
8;13.05.2018 0:00:00;1;630000;28167
9;13.05.2018 0:00:00;1;630000;27791
10;13.05.2018 0:00:00;1;630000;27788
11;13.05.2018 0:00:00;1;630000;27779
12;13.05.2018 0:00:00;1;630000;27731
13;13.05.2018 0:00:00;1;630000;27819
14;13.05.2018 0:00:00;1;630000;27666
15;13.05.2018 0:00:00;1;630000;27922
16;13.05.2018 0:00:00;1;630000;27900
17;13.05.2018 0:00:00;1;630000;28441
18;13.05.2018 0:00:00;1;630000;28778
19;13.05.2018 0:00:00;1;630000;28346
20;13.05.2018 0:00:00;1;630000;27104
21;13.05.2018 0:00:00;1;630000;26524
22;13.05.2018 0:00:00;1;630000;26101
23;13.05.2018 0:00:00;1;630000;25902
0;14.05.2018 0:00:00;1;630000;25710
1;14.05.2018 0:00:00;1;630000;25536
2;14.05.2018 0:00:00;1;630000;26160
3;14.05.2018 0:00:00;1;630000;26966
4;14.05.2018 0:00:00;1;630000;27708
5;14.05.2018 0:00:00;1;630000;28625
6;14.05.2018 0:00:00;1;630000;28857
7;14.05.2018 0:00:00;1;630000;28942
8;14.05.2018 0:00:00;1;630000;28722
9;14.05.2018 0:00:00;1;630000;28591
10;14.05.2018 0:00:00;1;630000;28628
11;14.05.2018 0:00:00;1;630000;28035
12;14.05.2018 0:00:00;1;630000;28039
13;14.05.2018 0:00:00;1;630000;28036
14;14.05.2018 0:00:00;1;630000;28025
15;14.05.2018 0:00:00;1;630000;28011
16;14.05.2018 0:00:00;1;630000;27789
17;14.05.2018 0:00:00;1;630000;28355
18;14.05.2018 0:00:00;1;630000;28847
19;14.05.2018 0:00:00;1;630000;27626
20;14.05.2018 0:00:00;1;630000;26959
21;14.05.2018 0:00:00;1;630000;26285
22;14.05.2018 0:00:00;1;630000;25751
23;14.05.2018 0:00:00;1;630000;25560
0;15.05.2018 0:00:00;1;630000;25588
1;15.05.2018 0:00:00;1;630000;25022
2;15.05.2018 0:00:00;1;630000;25491
3;15.05.2018 0:00:00;1;630000;26433
4;15.05.2018 0:00:00;1;630000;27192
5;15.05.2018 0:00:00;1;630000;28179
6;15.05.2018 0:00:00;1;630000;28599
7;15.05.2018 0:00:00;1;630000;28157
8;15.05.2018 0:00:00;1;630000;28011
9;15.05.2018 0:00:00;1;630000;27764
10;15.05.2018 0:00:00;1;630000;28117
11;15.05.2018 0:00:00;1;630000;27731
12;15.05.2018 0:00:00;1;630000;27787
13;15.05.2018 0:00:00;1;630000;27645
14;15.05.2018 0:00:00;1;630000;28036
15;15.05.2018 0:00:00;1;630000;27784
16;15.05.2018 0:00:00;1;630000;27831
17;15.05.2018 0:00:00;1;630000;28013
18;15.05.2018 0:00:00;1;630000;28441
19;15.05.2018 0:00:00;1;630000;27711
20;15.05.2018 0:00:00;1;630000;26817
21;15.05.2018 0:00:00;1;630000;25925
22;15.05.2018 0:00:00;1;630000;25760
23;15.05.2018 0:00:00;1;630000;25506
0;16.05.2018 0:00:00;1;630000;25454
1;16.05.2018 0:00:00;1;630000;25415
2;16.05.2018 0:00:00;1;630000;25583
3;16.05.2018 0:00:00;1;630000;26667
4;16.05.2018 0:00:00;1;630000;27437
5;16.05.2018 0:00:00;1;630000;28660
6;16.05.2018 0:00:00;1;630000;28993
7;16.05.2018 0:00:00;1;630000;28997
8;16.05.2018 0:00:00;1;630000;28498
9;16.05.2018 0:00:00;1;630000;28460
10;16.05.2018 0:00:00;1;630000;28472
11;16.05.2018 0:00:00;1;630000;28248
12;16.05.2018 0:00:00;1;630000;28154
13;16.05.2018 0:00:00;1;630000;28017
14;16.05.2018 0:00:00;1;630000;28119
15;16.05.2018 0:00:00;1;630000;28089
16;16.05.2018 0:00:00;1;630000;27912
17;16.05.2018 0:00:00;1;630000;28146
18;16.05.2018 0:00:00;1;630000;28546
19;16.05.2018 0:00:00;1;630000;28074
20;16.05.2018 0:00:00;1;630000;27049
21;16.05.2018 0:00:00;1;630000;26154
22;16.05.2018 0:00:00;1;630000;25718
23;16.05.2018 0:00:00;1;630000;25800
0;17.05.2018 0:00:00;1;630000;25441
1;17.05.2018 0:00:00;1;630000;25431
2;17.05.2018 0:00:00;1;630000;25644
3;17.05.2018 0:00:00;1;630000;26605
4;17.05.2018 0:00:00;1;630000;27270
5;17.05.2018 0:00:00;1;630000;28237
6;17.05.2018 0:00:00;1;630000;28331
7;17.05.2018 0:00:00;1;630000;28177
8;17.05.2018 0:00:00;1;630000;28058
9;17.05.2018 0:00:00;1;630000;28006
10;17.05.2018 0:00:00;1;630000;27985
11;17.05.2018 0:00:00;1;630000;28023
12;17.05.2018 0:00:00;1;630000;27626
13;17.05.2018 0:00:00;1;630000;27650
14;17.05.2018 0:00:00;1;630000;27925
15;17.05.2018 0:00:00;1;630000;27722
16;17.05.2018 0:00:00;1;630000;27692
17;17.05.2018 0:00:00;1;630000;28113
18;17.05.2018 0:00:00;1;630000;28754
19;17.05.2018 0:00:00;1;630000;28043
20;17.05.2018 0:00:00;1;630000;27050
21;17.05.2018 0:00:00;1;630000;26292
22;17.05.2018 0:00:00;1;630000;25987
23;17.05.2018 0:00:00;1;630000;25506
0;18.05.2018 0:00:00;1;630000;25280
1;18.05.2018 0:00:00;1;630000;25221
2;18.05.2018 0:00:00;1;630000;25569
3;18.05.2018 0:00:00;1;630000;26355
4;18.05.2018 0:00:00;1;630000;27335
5;18.05.2018 0:00:00;1;630000;28518
6;18.05.2018 0:00:00;1;630000;28858
7;18.05.2018 0:00:00;1;630000;28813
8;18.05.2018 0:00:00;1;630000;28238
9;18.05.2018 0:00:00;1;630000;28264
10;18.05.2018 0:00:00;1;630000;28203
11;18.05.2018 0:00:00;1;630000;27999
12;18.05.2018 0:00:00;1;630000;27919
13;18.05.2018 0:00:00;1;630000;27891
14;18.05.2018 0:00:00;1;630000;27936
15;18.05.2018 0:00:00;1;630000;27800
16;18.05.2018 0:00:00;1;630000;27591
17;18.05.2018 0:00:00;1;630000;27923
18;18.05.2018 0:00:00;1;630000;28661
19;18.05.2018 0:00:00;1;630000;27615
20;18.05.2018 0:00:00;1;630000;26906
21;18.05.2018 0:00:00;1;630000;26140
22;18.05.2018 0:00:00;1;630000;25665
23;18.05.2018 0:00:00;1;630000;25682
0;19.05.2018 0:00:00;1;630000;25512
1;19.05.2018 0:00:00;1;630000;25092
2;19.05.2018 0:00:00;1;630000;25244
3;19.05.2018 0:00:00;1;630000;25808
4;19.05.2018 0:00:00;1;630000;26175
5;19.05.2018 0:00:00;1;630000;27104
6;19.05.2018 0:00:00;1;630000;27803
7;19.05.2018 0:00:00;1;630000;27926
8;19.05.2018 0:00:00;1;630000;27913
9;19.05.2018 0:00:00;1;630000;27657
10;19.05.2018 0:00:00;1;630000;27961
11;19.05.2018 0:00:00;1;630000;27820
12;19.05.2018 0:00:00;1;630000;27711
13;19.05.2018 0:00:00;1;630000;27641
14;19.05.2018 0:00:00;1;630000;27536
15;19.05.2018 0:00:00;1;630000;27476
16;19.05.2018 0:00:00;1;630000;27289
17;19.05.2018 0:00:00;1;630000;27696
18;19.05.2018 0:00:00;1;630000;28199
19;19.05.2018 0:00:00;1;630000;27446
20;19.05.2018 0:00:00;1;630000;26445
21;19.05.2018 0:00:00;1;630000;25812
22;19.05.2018 0:00:00;1;630000;25377
23;19.05.2018 0:00:00;1;630000;25022
0;20.05.2018 0:00:00;1;630000;24715
1;20.05.2018 0:00:00;1;630000;24815
2;20.05.2018 0:00:00;1;630000;24687
3;20.05.2018 0:00:00;1;630000;25049
4;20.05.2018 0:00:00;1;630000;25206
5;20.05.2018 0:00:00;1;630000;26366
6;20.05.2018 0:00:00;1;630000;26864
7;20.05.2018 0:00:00;1;630000;27102
8;20.05.2018 0:00:00;1;630000;27197
9;20.05.2018 0:00:00;1;630000;27030
10;20.05.2018 0:00:00;1;630000;26757
11;20.05.2018 0:00:00;1;630000;26672
12;20.05.2018 0:00:00;1;630000;26573
13;20.05.2018 0:00:00;1;630000;26627
14;20.05.2018 0:00:00;1;630000;27207
15;20.05.2018 0:00:00;1;630000;27149
16;20.05.2018 0:00:00;1;630000;27041
17;20.05.2018 0:00:00;1;630000;27330
18;20.05.2018 0:00:00;1;630000;27741
19;20.05.2018 0:00:00;1;630000;27002
20;20.05.2018 0:00:00;1;630000;26014
21;20.05.2018 0:00:00;1;630000;25303
22;20.05.2018 0:00:00;1;630000;24907
23;20.05.2018 0:00:00;1;630000;24678
0;21.05.2018 0:00:00;1;630000;24392
1;21.05.2018 0:00:00;1;630000;24330
2;21.05.2018 0:00:00;1;630000;24703
3;21.05.2018 0:00:00;1;630000;25906
4;21.05.2018 0:00:00;1;630000;26581
5;21.05.2018 0:00:00;1;630000;27967
6;21.05.2018 0:00:00;1;630000;28205
7;21.05.2018 0:00:00;1;630000;28517
8;21.05.2018 0:00:00;1;630000;28150
9;21.05.2018 0:00:00;1;630000;28154
10;21.05.2018 0:00:00;1;630000;28268
11;21.05.2018 0:00:00;1;630000;28146
12;21.05.2018 0:00:00;1;630000;27940
13;21.05.2018 0:00:00;1;630000;27848
14;21.05.2018 0:00:00;1;630000;27717
15;21.05.2018 0:00:00;1;630000;27654
16;21.05.2018 0:00:00;1;630000;27642
17;21.05.2018 0:00:00;1;630000;27771
18;21.05.2018 0:00:00;1;630000;28377
19;21.05.2018 0:00:00;1;630000;27647
20;21.05.2018 0:00:00;1;630000;26600
21;21.05.2018 0:00:00;1;630000;25870
22;21.05.2018 0:00:00;1;630000;25384
23;21.05.2018 0:00:00;1;630000;25212
0;22.05.2018 0:00:00;1;630000;24791
1;22.05.2018 0:00:00;1;630000;24696
2;22.05.2018 0:00:00;1;630000;25307
3;22.05.2018 0:00:00;1;630000;26110
4;22.05.2018 0:00:00;1;630000;26861
5;22.05.2018 0:00:00;1;630000;27951
6;22.05.2018 0:00:00;1;630000;28304
7;22.05.2018 0:00:00;1;630000;27978
8;22.05.2018 0:00:00;1;630000;28079
9;22.05.2018 0:00:00;1;630000;27954
10;22.05.2018 0:00:00;1;630000;27955
11;22.05.2018 0:00:00;1;630000;27868
12;22.05.2018 0:00:00;1;630000;27538
13;22.05.2018 0:00:00;1;630000;27448
14;22.05.2018 0:00:00;1;630000;27575
15;22.05.2018 0:00:00;1;630000;27518
16;22.05.2018 0:00:00;1;630000;27234
17;22.05.2018 0:00:00;1;630000;27492
18;22.05.2018 0:00:00;1;630000;28115
19;22.05.2018 0:00:00;1;630000;27564
20;22.05.2018 0:00:00;1;630000;26511
21;22.05.2018 0:00:00;1;630000;25660
22;22.05.2018 0:00:00;1;630000;25229
23;22.05.2018 0:00:00;1;630000;25120
0;23.05.2018 0:00:00;1;630000;24653
1;23.05.2018 0:00:00;1;630000;24839
2;23.05.2018 0:00:00;1;630000;25043
3;23.05.2018 0:00:00;1;630000;25924
4;23.05.2018 0:00:00;1;630000;26707
5;23.05.2018 0:00:00;1;630000;27710
6;23.05.2018 0:00:00;1;630000;28020
7;23.05.2018 0:00:00;1;630000;27947
8;23.05.2018 0:00:00;1;630000;27685
9;23.05.2018 0:00:00;1;630000;27859
10;23.05.2018 0:00:00;1;630000;27877
11;23.05.2018 0:00:00;1;630000;27677
12;23.05.2018 0:00:00;1;630000;27689
13;23.05.2018 0:00:00;1;630000;27672
14;23.05.2018 0:00:00;1;630000;27685
15;23.05.2018 0:00:00;1;630000;27435
16;23.05.2018 0:00:00;1;630000;27260
17;23.05.2018 0:00:00;1;630000;27803
18;23.05.2018 0:00:00;1;630000;28176
19;23.05.2018 0:00:00;1;630000;27452
20;23.05.2018 0:00:00;1;630000;26401
21;23.05.2018 0:00:00;1;630000;25339
22;23.05.2018 0:00:00;1;630000;24897
23;23.05.2018 0:00:00;1;630000;24883
0;24.05.2018 0:00:00;1;630000;24664
1;24.05.2018 0:00:00;1;630000;24444
2;24.05.2018 0:00:00;1;630000;24942
3;24.05.2018 0:00:00;1;630000;25764
4;24.05.2018 0:00:00;1;630000;26487
5;24.05.2018 0:00:00;1;630000;27563
6;24.05.2018 0:00:00;1;630000;28036
7;24.05.2018 0:00:00;1;630000;27929
8;24.05.2018 0:00:00;1;630000;27787
9;24.05.2018 0:00:00;1;630000;27694
10;24.05.2018 0:00:00;1;630000;27769
11;24.05.2018 0:00:00;1;630000;27734
12;24.05.2018 0:00:00;1;630000;27663
13;24.05.2018 0:00:00;1;630000;27855
14;24.05.2018 0:00:00;1;630000;27628
15;24.05.2018 0:00:00;1;630000;27734
16;24.05.2018 0:00:00;1;630000;27722
17;24.05.2018 0:00:00;1;630000;27647
18;24.05.2018 0:00:00;1;630000;28158
19;24.05.2018 0:00:00;1;630000;27411
20;24.05.2018 0:00:00;1;630000;26556
21;24.05.2018 0:00:00;1;630000;25461
22;24.05.2018 0:00:00;1;630000;25146
23;24.05.2018 0:00:00;1;630000;25050
0;25.05.2018 0:00:00;1;630000;24852
1;25.05.2018 0:00:00;1;630000;24580
2;25.05.2018 0:00:00;1;630000;25283
3;25.05.2018 0:00:00;1;630000;26256
4;25.05.2018 0:00:00;1;630000;27107
5;25.05.2018 0:00:00;1;630000;28158
6;25.05.2018 0:00:00;1;630000;28208
7;25.05.2018 0:00:00;1;630000;28503
8;25.05.2018 0:00:00;1;630000;28568
9;25.05.2018 0:00:00;1;630000;28384
10;25.05.2018 0:00:00;1;630000;28451
11;25.05.2018 0:00:00;1;630000;28202
12;25.05.2018 0:00:00;1;630000;27815
13;25.05.2018 0:00:00;1;630000;27999
14;25.05.2018 0:00:00;1;630000;28136
15;25.05.2018 0:00:00;1;630000;28187
16;25.05.2018 0:00:00;1;630000;27971
17;25.05.2018 0:00:00;1;630000;28215
18;25.05.2018 0:00:00;1;630000;28162
19;25.05.2018 0:00:00;1;630000;27824
20;25.05.2018 0:00:00;1;630000;27057
21;25.05.2018 0:00:00;1;630000;26121
22;25.05.2018 0:00:00;1;630000;25681
23;25.05.2018 0:00:00;1;630000;25566
0;26.05.2018 0:00:00;1;630000;25173
1;26.05.2018 0:00:00;1;630000;25200
2;26.05.2018 0:00:00;1;630000;25303
3;26.05.2018 0:00:00;1;630000;25666
4;26.05.2018 0:00:00;1;630000;26184
5;26.05.2018 0:00:00;1;630000;27088
6;26.05.2018 0:00:00;1;630000;28129
7;26.05.2018 0:00:00;1;630000;28045
8;26.05.2018 0:00:00;1;630000;27896
9;26.05.2018 0:00:00;1;630000;28109
10;26.05.2018 0:00:00;1;630000;28013
11;26.05.2018 0:00:00;1;630000;27763
12;26.05.2018 0:00:00;1;630000;27787
13;26.05.2018 0:00:00;1;630000;27686
14;26.05.2018 0:00:00;1;630000;27783
15;26.05.2018 0:00:00;1;630000;27509
16;26.05.2018 0:00:00;1;630000;27395
17;26.05.2018 0:00:00;1;630000;27576
18;26.05.2018 0:00:00;1;630000;27995
19;26.05.2018 0:00:00;1;630000;27884
20;26.05.2018 0:00:00;1;630000;27116
21;26.05.2018 0:00:00;1;630000;26319
22;26.05.2018 0:00:00;1;630000;25894
23;26.05.2018 0:00:00;1;630000;25746
0;27.05.2018 0:00:00;1;630000;25444
1;27.05.2018 0:00:00;1;630000;25138
2;27.05.2018 0:00:00;1;630000;25360
3;27.05.2018 0:00:00;1;630000;25394
4;27.05.2018 0:00:00;1;630000;25906
5;27.05.2018 0:00:00;1;630000;26546
6;27.05.2018 0:00:00;1;630000;27311
7;27.05.2018 0:00:00;1;630000;27436
8;27.05.2018 0:00:00;1;630000;27575
9;27.05.2018 0:00:00;1;630000;27351
10;27.05.2018 0:00:00;1;630000;27410
11;27.05.2018 0:00:00;1;630000;27289
12;27.05.2018 0:00:00;1;630000;27247
13;27.05.2018 0:00:00;1;630000;27269
14;27.05.2018 0:00:00;1;630000;27346
15;27.05.2018 0:00:00;1;630000;27532
16;27.05.2018 0:00:00;1;630000;27333
17;27.05.2018 0:00:00;1;630000;27962
18;27.05.2018 0:00:00;1;630000;28105
19;27.05.2018 0:00:00;1;630000;27662
20;27.05.2018 0:00:00;1;630000;26781
21;27.05.2018 0:00:00;1;630000;25994
22;27.05.2018 0:00:00;1;630000;25373
23;27.05.2018 0:00:00;1;630000;25372
0;28.05.2018 0:00:00;1;630000;25300
1;28.05.2018 0:00:00;1;630000;24960
2;28.05.2018 0:00:00;1;630000;25393
3;28.05.2018 0:00:00;1;630000;26399
4;28.05.2018 0:00:00;1;630000;27259
5;28.05.2018 0:00:00;1;630000;28607
6;28.05.2018 0:00:00;1;630000;29259
7;28.05.2018 0:00:00;1;630000;29362
8;28.05.2018 0:00:00;1;630000;29109
9;28.05.2018 0:00:00;1;630000;28874
10;28.05.2018 0:00:00;1;630000;28969
11;28.05.2018 0:00:00;1;630000;28921
12;28.05.2018 0:00:00;1;630000;28868
13;28.05.2018 0:00:00;1;630000;28594
14;28.05.2018 0:00:00;1;630000;28747
15;28.05.2018 0:00:00;1;630000;28341
16;28.05.2018 0:00:00;1;630000;28315
17;28.05.2018 0:00:00;1;630000;28366
18;28.05.2018 0:00:00;1;630000;28627
19;28.05.2018 0:00:00;1;630000;27956
20;28.05.2018 0:00:00;1;630000;26978
21;28.05.2018 0:00:00;1;630000;26219
22;28.05.2018 0:00:00;1;630000;25828
23;28.05.2018 0:00:00;1;630000;25709
0;29.05.2018 0:00:00;1;630000;25500
1;29.05.2018 0:00:00;1;630000;25254
2;29.05.2018 0:00:00;1;630000;25757
3;29.05.2018 0:00:00;1;630000;26607
4;29.05.2018 0:00:00;1;630000;27188
5;29.05.2018 0:00:00;1;630000;28455
6;29.05.2018 0:00:00;1;630000;28667
7;29.05.2018 0:00:00;1;630000;28731
8;29.05.2018 0:00:00;1;630000;28595
9;29.05.2018 0:00:00;1;630000;28435
10;29.05.2018 0:00:00;1;630000;28478
11;29.05.2018 0:00:00;1;630000;28391
12;29.05.2018 0:00:00;1;630000;28198
13;29.05.2018 0:00:00;1;630000;28288
14;29.05.2018 0:00:00;1;630000;28502
15;29.05.2018 0:00:00;1;630000;28464
16;29.05.2018 0:00:00;1;630000;28428
17;29.05.2018 0:00:00;1;630000;28684
18;29.05.2018 0:00:00;1;630000;28854
19;29.05.2018 0:00:00;1;630000;28065
20;29.05.2018 0:00:00;1;630000;27150
21;29.05.2018 0:00:00;1;630000;26215
22;29.05.2018 0:00:00;1;630000;25908
23;29.05.2018 0:00:00;1;630000;25688
0;30.05.2018 0:00:00;1;630000;25515
1;30.05.2018 0:00:00;1;630000;25302
2;30.05.2018 0:00:00;1;630000;25955
3;30.05.2018 0:00:00;1;630000;26547
4;30.05.2018 0:00:00;1;630000;27388
5;30.05.2018 0:00:00;1;630000;28632
6;30.05.2018 0:00:00;1;630000;29134
7;30.05.2018 0:00:00;1;630000;29190
8;30.05.2018 0:00:00;1;630000;28828
9;30.05.2018 0:00:00;1;630000;29119
10;30.05.2018 0:00:00;1;630000;28668
11;30.05.2018 0:00:00;1;630000;28567
12;30.05.2018 0:00:00;1;630000;28746
13;30.05.2018 0:00:00;1;630000;28556
14;30.05.2018 0:00:00;1;630000;28619
15;30.05.2018 0:00:00;1;630000;28425
16;30.05.2018 0:00:00;1;630000;28289
17;30.05.2018 0:00:00;1;630000;28568
18;30.05.2018 0:00:00;1;630000;28808
19;30.05.2018 0:00:00;1;630000;27986
20;30.05.2018 0:00:00;1;630000;27218
21;30.05.2018 0:00:00;1;630000;26104
22;30.05.2018 0:00:00;1;630000;25996
23;30.05.2018 0:00:00;1;630000;25568
0;31.05.2018 0:00:00;1;630000;25469
1;31.05.2018 0:00:00;1;630000;25455
2;31.05.2018 0:00:00;1;630000;25536
3;31.05.2018 0:00:00;1;630000;26436
4;31.05.2018 0:00:00;1;630000;27163
5;31.05.2018 0:00:00;1;630000;28294
6;31.05.2018 0:00:00;1;630000;29041
7;31.05.2018 0:00:00;1;630000;29107
8;31.05.2018 0:00:00;1;630000;29122
9;31.05.2018 0:00:00;1;630000;28779
10;31.05.2018 0:00:00;1;630000;29025
11;31.05.2018 0:00:00;1;630000;28806
12;31.05.2018 0:00:00;1;630000;28874
13;31.05.2018 0:00:00;1;630000;28919
14;31.05.2018 0:00:00;1;630000;28727
15;31.05.2018 0:00:00;1;630000;28738
16;31.05.2018 0:00:00;1;630000;28614
17;31.05.2018 0:00:00;1;630000;28759
18;31.05.2018 0:00:00;1;630000;28959
19;31.05.2018 0:00:00;1;630000;28559
20;31.05.2018 0:00:00;1;630000;27469
21;31.05.2018 0:00:00;1;630000;26812
22;31.05.2018 0:00:00;1;630000;26201
23;31.05.2018 0:00:00;1;630000;25805
0;01.06.2018 0:00:00;1;630000;25731
1;01.06.2018 0:00:00;1;630000;25453
2;01.06.2018 0:00:00;1;630000;26135
3;01.06.2018 0:00:00;1;630000;26787
4;01.06.2018 0:00:00;1;630000;27649
5;01.06.2018 0:00:00;1;630000;28867
6;01.06.2018 0:00:00;1;630000;29453
7;01.06.2018 0:00:00;1;630000;29603
8;01.06.2018 0:00:00;1;630000;29436
9;01.06.2018 0:00:00;1;630000;29323
10;01.06.2018 0:00:00;1;630000;29370
11;01.06.2018 0:00:00;1;630000;29314
12;01.06.2018 0:00:00;1;630000;29039
13;01.06.2018 0:00:00;1;630000;28790
14;01.06.2018 0:00:00;1;630000;28896
15;01.06.2018 0:00:00;1;630000;29217
16;01.06.2018 0:00:00;1;630000;28882
17;01.06.2018 0:00:00;1;630000;29101
18;01.06.2018 0:00:00;1;630000;29511
19;01.06.2018 0:00:00;1;630000;29065
20;01.06.2018 0:00:00;1;630000;27970
21;01.06.2018 0:00:00;1;630000;27122
22;01.06.2018 0:00:00;1;630000;26720
23;01.06.2018 0:00:00;1;630000;26345
0;02.06.2018 0:00:00;1;630000;26047
1;02.06.2018 0:00:00;1;630000;25626
2;02.06.2018 0:00:00;1;630000;26054
3;02.06.2018 0:00:00;1;630000;26299
4;02.06.2018 0:00:00;1;630000;26977
5;02.06.2018 0:00:00;1;630000;27917
6;02.06.2018 0:00:00;1;630000;28729
7;02.06.2018 0:00:00;1;630000;28777
8;02.06.2018 0:00:00;1;630000;28905
9;02.06.2018 0:00:00;1;630000;28580
10;02.06.2018 0:00:00;1;630000;28500
11;02.06.2018 0:00:00;1;630000;28629
12;02.06.2018 0:00:00;1;630000;28628
13;02.06.2018 0:00:00;1;630000;28633
14;02.06.2018 0:00:00;1;630000;28518
15;02.06.2018 0:00:00;1;630000;28497
16;02.06.2018 0:00:00;1;630000;28373
17;02.06.2018 0:00:00;1;630000;28717
18;02.06.2018 0:00:00;1;630000;28964
19;02.06.2018 0:00:00;1;630000;28409
20;02.06.2018 0:00:00;1;630000;27415
21;02.06.2018 0:00:00;1;630000;26765
22;02.06.2018 0:00:00;1;630000;26393
23;02.06.2018 0:00:00;1;630000;26272
0;03.06.2018 0:00:00;1;630000;25836
1;03.06.2018 0:00:00;1;630000;25368
2;03.06.2018 0:00:00;1;630000;25586
3;03.06.2018 0:00:00;1;630000;25867
4;03.06.2018 0:00:00;1;630000;26083
5;03.06.2018 0:00:00;1;630000;27390
6;03.06.2018 0:00:00;1;630000;28102
7;03.06.2018 0:00:00;1;630000;28328
8;03.06.2018 0:00:00;1;630000;28258
9;03.06.2018 0:00:00;1;630000;28222
10;03.06.2018 0:00:00;1;630000;28112
11;03.06.2018 0:00:00;1;630000;27868
12;03.06.2018 0:00:00;1;630000;27883
13;03.06.2018 0:00:00;1;630000;28186
14;03.06.2018 0:00:00;1;630000;28209
15;03.06.2018 0:00:00;1;630000;28324
16;03.06.2018 0:00:00;1;630000;28195
17;03.06.2018 0:00:00;1;630000;28472
18;03.06.2018 0:00:00;1;630000;29055
19;03.06.2018 0:00:00;1;630000;28730
20;03.06.2018 0:00:00;1;630000;27431
21;03.06.2018 0:00:00;1;630000;26785
22;03.06.2018 0:00:00;1;630000;26305
23;03.06.2018 0:00:00;1;630000;25879
0;04.06.2018 0:00:00;1;630000;25594
1;04.06.2018 0:00:00;1;630000;25555
2;04.06.2018 0:00:00;1;630000;25915
3;04.06.2018 0:00:00;1;630000;26816
4;04.06.2018 0:00:00;1;630000;27867
5;04.06.2018 0:00:00;1;630000;28984
6;04.06.2018 0:00:00;1;630000;29276
7;04.06.2018 0:00:00;1;630000;29285
8;04.06.2018 0:00:00;1;630000;29391
